game_id,player,market,threshold,odds
2026_01_DEN_KC,Bo Nix,rushing_yards,50,1280
2026_01_DEN_KC,Bo Nix,rushing_yards,56,550
2026_01_DEN_KC,Bo Nix,rushing_yards,60,2100
2026_01_DEN_KC,Bo Nix,rushing_yards,66,900
2026_01_DEN_KC,Bo Nix,rushing_yards,70,3500
2026_01_DEN_KC,Bo Nix,rushing_yards,76,1550
2026_01_DEN_KC,Bo Nix,rushing_yards,86,2800
2026_01_DEN_KC,Brashard Smith,any_td,1,1050
2026_01_DEN_KC,Courtland Sutton,any_td,1,240
2026_01_DEN_KC,Courtland Sutton,receiving_yards,15,-870
2026_01_DEN_KC,Courtland Sutton,receiving_yards,20,-590
2026_01_DEN_KC,Courtland Sutton,receiving_yards,25,-351
2026_01_DEN_KC,Courtland Sutton,receiving_yards,30,-265
2026_01_DEN_KC,Courtland Sutton,receiving_yards,33,-220
2026_01_DEN_KC,Courtland Sutton,receiving_yards,40,-133
2026_01_DEN_KC,Courtland Sutton,receiving_yards,43,-114
2026_01_DEN_KC,Courtland Sutton,receiving_yards,50,128
2026_01_DEN_KC,Courtland Sutton,receiving_yards,53,135
2026_01_DEN_KC,Courtland Sutton,receiving_yards,60,200
2026_01_DEN_KC,Courtland Sutton,receiving_yards,63,169
2026_01_DEN_KC,Courtland Sutton,receiving_yards,70,316
2026_01_DEN_KC,Courtland Sutton,receiving_yards,73,240
2026_01_DEN_KC,Courtland Sutton,receiving_yards,80,487
2026_01_DEN_KC,Courtland Sutton,receiving_yards,83,330
2026_01_DEN_KC,Courtland Sutton,receiving_yards,90,760
2026_01_DEN_KC,Courtland Sutton,receiving_yards,93,475
2026_01_DEN_KC,Courtland Sutton,receiving_yards,100,1160
2026_01_DEN_KC,Courtland Sutton,receiving_yards,103,675
2026_01_DEN_KC,Courtland Sutton,receiving_yards,110,1700
2026_01_DEN_KC,Courtland Sutton,receiving_yards,113,1000
2026_01_DEN_KC,Courtland Sutton,receiving_yards,120,2400
2026_01_DEN_KC,Courtland Sutton,receiving_yards,123,1450
2026_01_DEN_KC,Courtland Sutton,receiving_yards,130,3300
2026_01_DEN_KC,Courtland Sutton,receptions,2,-1540
2026_01_DEN_KC,Courtland Sutton,receptions,3,-412
2026_01_DEN_KC,Courtland Sutton,receptions,4,-135
2026_01_DEN_KC,Courtland Sutton,receptions,5,141
2026_01_DEN_KC,Courtland Sutton,receptions,6,264
2026_01_DEN_KC,Courtland Sutton,receptions,7,526
2026_01_DEN_KC,Courtland Sutton,receptions,8,990
2026_01_DEN_KC,Courtland Sutton,receptions,9,1740
2026_01_DEN_KC,Courtland Sutton,receptions,10,2700
2026_01_DEN_KC,Cyrus Allen,any_td,1,1200
2026_01_DEN_KC,Dallen Bentley,any_td,1,2900
2026_01_DEN_KC,Denver Broncos D/ST,any_td,1,600
2026_01_DEN_KC,Denver Broncos Defense,any_td,1,650
2026_01_DEN_KC,Emmett Johnson,any_td,1,600
2026_01_DEN_KC,Evan Engram,any_td,1,475
2026_01_DEN_KC,Evan Engram,receiving_yards,5,-1100
2026_01_DEN_KC,Evan Engram,receiving_yards,10,-450
2026_01_DEN_KC,Evan Engram,receiving_yards,13,-303
2026_01_DEN_KC,Evan Engram,receiving_yards,15,-231
2026_01_DEN_KC,Evan Engram,receiving_yards,20,-143
2026_01_DEN_KC,Evan Engram,receiving_yards,23,-113
2026_01_DEN_KC,Evan Engram,receiving_yards,25,102
2026_01_DEN_KC,Evan Engram,receiving_yards,30,154
2026_01_DEN_KC,Evan Engram,receiving_yards,33,138
2026_01_DEN_KC,Evan Engram,receiving_yards,40,300
2026_01_DEN_KC,Evan Engram,receiving_yards,43,220
2026_01_DEN_KC,Evan Engram,receiving_yards,50,550
2026_01_DEN_KC,Evan Engram,receiving_yards,53,350
2026_01_DEN_KC,Evan Engram,receiving_yards,60,880
2026_01_DEN_KC,Evan Engram,receiving_yards,63,575
2026_01_DEN_KC,Evan Engram,receiving_yards,70,1340
2026_01_DEN_KC,Evan Engram,receiving_yards,73,1000
2026_01_DEN_KC,Evan Engram,receiving_yards,80,2100
2026_01_DEN_KC,Evan Engram,receiving_yards,83,1700
2026_01_DEN_KC,Evan Engram,receiving_yards,90,3100
2026_01_DEN_KC,Evan Engram,receiving_yards,93,3100
2026_01_DEN_KC,Evan Engram,receptions,2,-400
2026_01_DEN_KC,Evan Engram,receptions,3,-132
2026_01_DEN_KC,Evan Engram,receptions,4,195
2026_01_DEN_KC,Evan Engram,receptions,5,400
2026_01_DEN_KC,Evan Engram,receptions,6,850
2026_01_DEN_KC,Evan Engram,receptions,7,1620
2026_01_DEN_KC,Evan Engram,receptions,8,2700
2026_01_DEN_KC,J.K. Dobbins,any_td,1,175
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,5,102
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,10,210
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,14,128
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,15,380
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,20,580
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,24,188
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,25,960
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,34,280
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,40,2800
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,44,425
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,54,625
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,64,950
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,74,1550
2026_01_DEN_KC,J.K. Dobbins,receiving_yards,84,2500
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,20,-1450
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,25,-750
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,30,-435
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,40,-215
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,50,-109
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,52,-109
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,60,160
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,70,270
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,80,440
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,90,600
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,100,940
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,110,1400
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,120,2100
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,125,1500
2026_01_DEN_KC,J.K. Dobbins,rushing_yards,130,2900
2026_01_DEN_KC,Jake Briningstool,any_td,1,2200
2026_01_DEN_KC,Jalen Royals,any_td,1,1300
2026_01_DEN_KC,Jared Wiley,any_td,1,1800
2026_01_DEN_KC,Jaylen Waddle,any_td,1,235
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,15,-1520
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,20,-1200
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,25,-620
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,30,-455
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,40,-235
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,44,-227
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,50,-136
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,54,-114
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,57,-112
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,60,117
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,64,122
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,70,178
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,74,168
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,80,260
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,84,230
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,90,375
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,94,320
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,100,550
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,104,450
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,110,700
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,114,650
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,120,980
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,124,950
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,125,1100
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,130,1360
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,134,1350
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,140,1880
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,150,2600
2026_01_DEN_KC,Jaylen Waddle,receiving_yards,160,3300
2026_01_DEN_KC,Jaylen Waddle,receptions,3,-670
2026_01_DEN_KC,Jaylen Waddle,receptions,4,-260
2026_01_DEN_KC,Jaylen Waddle,receptions,5,-112
2026_01_DEN_KC,Jaylen Waddle,receptions,6,174
2026_01_DEN_KC,Jaylen Waddle,receptions,7,330
2026_01_DEN_KC,Jaylen Waddle,receptions,8,650
2026_01_DEN_KC,Jaylen Waddle,receptions,9,1350
2026_01_DEN_KC,Jaylen Waddle,receptions,10,2800
2026_01_DEN_KC,Jaylen Waddle,receptions,11,2700
2026_01_DEN_KC,Jonah Coleman,any_td,1,800
2026_01_DEN_KC,Kansas City Chiefs D/ST,any_td,1,525
2026_01_DEN_KC,Kansas City Chiefs Defense,any_td,1,800
2026_01_DEN_KC,Kenneth Walker III,any_td,1,-115
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,5,-670
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,10,-280
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,15,-145
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,17,-115
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,19,-114
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,20,104
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,25,175
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,29,140
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,30,225
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,39,220
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,40,519
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,49,360
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,50,930
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,59,600
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,60,1600
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,69,1000
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,70,2500
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,79,1750
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,80,3500
2026_01_DEN_KC,Kenneth Walker III,receiving_yards,89,3200
2026_01_DEN_KC,Kenneth Walker III,receptions,2,-550
2026_01_DEN_KC,Kenneth Walker III,receptions,3,-188
2026_01_DEN_KC,Kenneth Walker III,receptions,4,130
2026_01_DEN_KC,Kenneth Walker III,receptions,5,285
2026_01_DEN_KC,Kenneth Walker III,receptions,6,596
2026_01_DEN_KC,Kenneth Walker III,receptions,7,1160
2026_01_DEN_KC,Kenneth Walker III,receptions,8,2200
2026_01_DEN_KC,Kenneth Walker III,receptions,9,2600
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,25,-1800
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,30,-900
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,40,-390
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,41,-455
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,50,-205
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,51,-222
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,60,-114
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,61,-116
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,62,-111
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,70,142
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,71,125
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,80,220
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,81,181
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,90,350
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,91,260
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,100,515
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,101,390
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,110,780
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,111,575
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,120,1180
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,121,875
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,125,1000
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,130,1740
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,131,1350
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,140,2500
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,141,2200
2026_01_DEN_KC,Kenneth Walker III,rushing_yards,150,3500
2026_01_DEN_KC,Lil'Jordan Humphrey,any_td,1,1700
2026_01_DEN_KC,Marvin Mims Jr.,any_td,1,1050
2026_01_DEN_KC,Nate Adkins,any_td,1,2200
2026_01_DEN_KC,Nikko Remigio,any_td,1,3500
2026_01_DEN_KC,Noah Gray,any_td,1,1000
2026_01_DEN_KC,Noah Gray,receiving_yards,5,-240
2026_01_DEN_KC,Noah Gray,receiving_yards,10,-114
2026_01_DEN_KC,Noah Gray,receiving_yards,11,-114
2026_01_DEN_KC,Noah Gray,receiving_yards,15,154
2026_01_DEN_KC,Noah Gray,receiving_yards,20,235
2026_01_DEN_KC,Noah Gray,receiving_yards,25,360
2026_01_DEN_KC,Noah Gray,receiving_yards,30,520
2026_01_DEN_KC,Noah Gray,receiving_yards,40,920
2026_01_DEN_KC,Noah Gray,receiving_yards,50,1380
2026_01_DEN_KC,Noah Gray,receiving_yards,60,2200
2026_01_DEN_KC,Noah Gray,receiving_yards,70,3400
2026_01_DEN_KC,Noah Gray,receiving_yards,80,2100
2026_01_DEN_KC,Noah Gray,receiving_yards,90,3700
2026_01_DEN_KC,Noah Gray,receptions,1,-380
2026_01_DEN_KC,Noah Gray,receptions,2,140
2026_01_DEN_KC,Noah Gray,receptions,3,446
2026_01_DEN_KC,Noah Gray,receptions,4,1240
2026_01_DEN_KC,Noah Gray,receptions,5,2600
2026_01_DEN_KC,Noah Gray,receptions,6,3200
2026_01_DEN_KC,Pat Bryant,any_td,1,440
2026_01_DEN_KC,Pat Bryant,receiving_yards,5,-1100
2026_01_DEN_KC,Pat Bryant,receiving_yards,10,-470
2026_01_DEN_KC,Pat Bryant,receiving_yards,15,-237
2026_01_DEN_KC,Pat Bryant,receiving_yards,20,-165
2026_01_DEN_KC,Pat Bryant,receiving_yards,25,-109
2026_01_DEN_KC,Pat Bryant,receiving_yards,30,124
2026_01_DEN_KC,Pat Bryant,receiving_yards,35,141
2026_01_DEN_KC,Pat Bryant,receiving_yards,40,227
2026_01_DEN_KC,Pat Bryant,receiving_yards,45,230
2026_01_DEN_KC,Pat Bryant,receiving_yards,50,387
2026_01_DEN_KC,Pat Bryant,receiving_yards,55,370
2026_01_DEN_KC,Pat Bryant,receiving_yards,60,640
2026_01_DEN_KC,Pat Bryant,receiving_yards,65,625
2026_01_DEN_KC,Pat Bryant,receiving_yards,70,1020
2026_01_DEN_KC,Pat Bryant,receiving_yards,75,1050
2026_01_DEN_KC,Pat Bryant,receiving_yards,80,1620
2026_01_DEN_KC,Pat Bryant,receiving_yards,85,1900
2026_01_DEN_KC,Pat Bryant,receiving_yards,90,2500
2026_01_DEN_KC,Pat Bryant,receiving_yards,95,3500
2026_01_DEN_KC,Pat Bryant,receiving_yards,100,3600
2026_01_DEN_KC,Pat Bryant,receptions,2,-270
2026_01_DEN_KC,Pat Bryant,receptions,3,108
2026_01_DEN_KC,Pat Bryant,receptions,4,272
2026_01_DEN_KC,Pat Bryant,receptions,5,650
2026_01_DEN_KC,Pat Bryant,receptions,6,1360
2026_01_DEN_KC,Pat Bryant,receptions,7,2600
2026_01_DEN_KC,Patrick Mahomes,any_td,1,650
2026_01_DEN_KC,Patrick Mahomes,passing_yards,150,-850
2026_01_DEN_KC,Patrick Mahomes,passing_yards,160,-850
2026_01_DEN_KC,Patrick Mahomes,passing_yards,170,-581
2026_01_DEN_KC,Patrick Mahomes,passing_yards,175,-400
2026_01_DEN_KC,Patrick Mahomes,passing_yards,180,-405
2026_01_DEN_KC,Patrick Mahomes,passing_yards,190,-291
2026_01_DEN_KC,Patrick Mahomes,passing_yards,200,-210
2026_01_DEN_KC,Patrick Mahomes,passing_yards,205,-204
2026_01_DEN_KC,Patrick Mahomes,passing_yards,210,-166
2026_01_DEN_KC,Patrick Mahomes,passing_yards,215,-152
2026_01_DEN_KC,Patrick Mahomes,passing_yards,220,-125
2026_01_DEN_KC,Patrick Mahomes,passing_yards,224,-112
2026_01_DEN_KC,Patrick Mahomes,passing_yards,225,-112
2026_01_DEN_KC,Patrick Mahomes,passing_yards,230,104
2026_01_DEN_KC,Patrick Mahomes,passing_yards,235,108
2026_01_DEN_KC,Patrick Mahomes,passing_yards,240,135
2026_01_DEN_KC,Patrick Mahomes,passing_yards,245,133
2026_01_DEN_KC,Patrick Mahomes,passing_yards,250,174
2026_01_DEN_KC,Patrick Mahomes,passing_yards,255,163
2026_01_DEN_KC,Patrick Mahomes,passing_yards,260,226
2026_01_DEN_KC,Patrick Mahomes,passing_yards,265,200
2026_01_DEN_KC,Patrick Mahomes,passing_yards,270,293
2026_01_DEN_KC,Patrick Mahomes,passing_yards,275,280
2026_01_DEN_KC,Patrick Mahomes,passing_yards,280,381
2026_01_DEN_KC,Patrick Mahomes,passing_yards,285,300
2026_01_DEN_KC,Patrick Mahomes,passing_yards,290,502
2026_01_DEN_KC,Patrick Mahomes,passing_yards,295,370
2026_01_DEN_KC,Patrick Mahomes,passing_yards,300,650
2026_01_DEN_KC,Patrick Mahomes,passing_yards,305,475
2026_01_DEN_KC,Patrick Mahomes,passing_yards,310,810
2026_01_DEN_KC,Patrick Mahomes,passing_yards,315,575
2026_01_DEN_KC,Patrick Mahomes,passing_yards,320,1040
2026_01_DEN_KC,Patrick Mahomes,passing_yards,325,850
2026_01_DEN_KC,Patrick Mahomes,passing_yards,330,1340
2026_01_DEN_KC,Patrick Mahomes,passing_yards,335,950
2026_01_DEN_KC,Patrick Mahomes,passing_yards,340,1780
2026_01_DEN_KC,Patrick Mahomes,passing_yards,345,1200
2026_01_DEN_KC,Patrick Mahomes,passing_yards,350,2200
2026_01_DEN_KC,Patrick Mahomes,passing_yards,355,1500
2026_01_DEN_KC,Patrick Mahomes,passing_yards,360,2700
2026_01_DEN_KC,Patrick Mahomes,passing_yards,365,2000
2026_01_DEN_KC,Patrick Mahomes,passing_yards,370,3400
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,5,-490
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,10,-200
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,14,-114
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,15,100
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,20,174
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,24,138
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,25,280
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,30,410
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,34,220
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,40,880
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,44,340
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,50,1760
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,54,550
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,60,3100
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,64,900
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,74,1550
2026_01_DEN_KC,Patrick Mahomes,rushing_yards,84,2800
2026_01_DEN_KC,RJ Harvey,any_td,1,300
2026_01_DEN_KC,RJ Harvey,receiving_yards,5,-650
2026_01_DEN_KC,RJ Harvey,receiving_yards,10,-260
2026_01_DEN_KC,RJ Harvey,receiving_yards,15,-133
2026_01_DEN_KC,RJ Harvey,receiving_yards,17,-109
2026_01_DEN_KC,RJ Harvey,receiving_yards,20,135
2026_01_DEN_KC,RJ Harvey,receiving_yards,25,174
2026_01_DEN_KC,RJ Harvey,receiving_yards,27,140
2026_01_DEN_KC,RJ Harvey,receiving_yards,30,300
2026_01_DEN_KC,RJ Harvey,receiving_yards,37,220
2026_01_DEN_KC,RJ Harvey,receiving_yards,40,470
2026_01_DEN_KC,RJ Harvey,receiving_yards,47,350
2026_01_DEN_KC,RJ Harvey,receiving_yards,50,850
2026_01_DEN_KC,RJ Harvey,receiving_yards,57,575
2026_01_DEN_KC,RJ Harvey,receiving_yards,60,1220
2026_01_DEN_KC,RJ Harvey,receiving_yards,67,950
2026_01_DEN_KC,RJ Harvey,receiving_yards,70,1860
2026_01_DEN_KC,RJ Harvey,receiving_yards,77,1700
2026_01_DEN_KC,RJ Harvey,receiving_yards,80,2800
2026_01_DEN_KC,RJ Harvey,receiving_yards,87,3100
2026_01_DEN_KC,RJ Harvey,receiving_yards,90,4000
2026_01_DEN_KC,RJ Harvey,receptions,2,-273
2026_01_DEN_KC,RJ Harvey,receptions,3,-105
2026_01_DEN_KC,RJ Harvey,receptions,4,225
2026_01_DEN_KC,RJ Harvey,receptions,5,428
2026_01_DEN_KC,RJ Harvey,receptions,6,850
2026_01_DEN_KC,RJ Harvey,receptions,7,1850
2026_01_DEN_KC,RJ Harvey,receptions,8,4100
2026_01_DEN_KC,RJ Harvey,rushing_yards,5,-1200
2026_01_DEN_KC,RJ Harvey,rushing_yards,10,-313
2026_01_DEN_KC,RJ Harvey,rushing_yards,15,-173
2026_01_DEN_KC,RJ Harvey,rushing_yards,19,-113
2026_01_DEN_KC,RJ Harvey,rushing_yards,20,-102
2026_01_DEN_KC,RJ Harvey,rushing_yards,25,158
2026_01_DEN_KC,RJ Harvey,rushing_yards,29,138
2026_01_DEN_KC,RJ Harvey,rushing_yards,30,230
2026_01_DEN_KC,RJ Harvey,rushing_yards,39,220
2026_01_DEN_KC,RJ Harvey,rushing_yards,40,450
2026_01_DEN_KC,RJ Harvey,rushing_yards,49,360
2026_01_DEN_KC,RJ Harvey,rushing_yards,50,800
2026_01_DEN_KC,RJ Harvey,rushing_yards,59,600
2026_01_DEN_KC,RJ Harvey,rushing_yards,60,1260
2026_01_DEN_KC,RJ Harvey,rushing_yards,69,1000
2026_01_DEN_KC,RJ Harvey,rushing_yards,70,1920
2026_01_DEN_KC,RJ Harvey,rushing_yards,79,1800
