game_id,date,team,opp,home,player_id,name,pos,starter,min,fgm,fga,tpm,tpa,ftm,fta,orb,drb,ast,stl,blk,tov,pf,pm,pts,dnp
2024_20231024_LAL_DEN,2023-10-24,DEN,LAL,1,4398390,Jalen Pickett,G,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024_20231024_LAL_DEN,2023-10-24,DEN,LAL,1,2284101,Justin Holiday,F,0,0,,,,,,,,,,,,,,,,1
2024_20231024_LAL_DEN,2023-10-24,DEN,LAL,1,3442,DeAndre Jordan,C,0,0,,,,,,,,,,,,,,,,1
2024_20231024_LAL_DEN,2023-10-24,DEN,LAL,1,4432181,Julian Strawther,G,0,0,,,,,,,,,,,,,,,,1
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,3136776,D'Angelo Russell,G,1,36,4,12,2,5,1,2,0,4,7,1,0,3,3,1,11,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,6583,Anthony Davis,F,1,34,6,17,1,2,4,4,1,7,4,0,2,2,3,-17,17,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4066457,Austin Reaves,G,1,31,4,11,1,2,5,7,4,4,4,2,0,2,2,-14,14,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,2990962,Taurean Prince,F,1,30,6,8,4,6,2,2,1,2,1,0,1,1,0,-14,18,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,1966,LeBron James,F,1,29,10,16,1,4,0,1,1,7,5,1,0,0,1,7,21,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,3137259,Gabe Vincent,G,0,22,3,8,0,4,0,0,1,0,2,1,0,2,3,-17,6,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4395627,Cam Reddish,SF,0,18,2,4,1,2,2,2,2,2,0,0,1,0,2,7,7,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,3058254,Christian Wood,F,0,15,3,4,0,1,1,2,1,3,0,0,0,1,1,2,7,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4066648,Rui Hachimura,F,0,15,3,10,0,3,0,0,2,1,0,0,0,0,2,-8,6,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4397077,Jaxson Hayes,C,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,-7,0,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4684286,Maxwell Lewis,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024_20231024_LAL_DEN,2023-10-24,LAL,DEN,0,4432582,Max Christie,G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,6475,Klay Thompson,G,1,36,6,18,3,11,0,0,1,6,3,0,1,3,3,9,15,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,2779,Chris Paul,G,1,34,4,15,0,6,6,7,1,5,9,2,0,1,0,5,14,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,3975,Stephen Curry,G,1,31,8,20,4,14,7,7,1,4,1,1,0,2,5,-9,27,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,3155535,Kevon Looney,F,1,28,3,6,0,0,1,1,5,6,1,0,0,2,2,-11,7,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,3059319,Andrew Wiggins,F,1,27,4,12,0,3,2,3,1,0,0,0,1,0,3,-22,10,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,3134903,Gary Payton II,G,0,22,0,5,0,2,1,2,0,2,2,3,0,0,1,15,1,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,3032978,Dario Saric,F,0,20,3,11,1,3,0,0,4,3,1,0,2,0,3,7,7,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,4433247,Jonathan Kuminga,F,0,20,4,8,0,0,4,6,3,3,1,2,1,2,5,4,12,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,4432171,Moses Moody,G,0,18,4,6,2,4,1,2,1,2,0,3,1,1,1,-6,11,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,6446,Cory Joseph,PG,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,-12,0,0
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,4431684,Trayce Jackson-Davis,F,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,GSW,PHX,1,4709138,Brandin Podziemski,G,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3202,Kevin Durant,F,1,37,7,22,1,2,3,5,2,9,3,0,1,2,1,0,18,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3136193,Devin Booker,G,1,37,13,21,3,8,3,3,1,5,8,1,0,6,4,5,32,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4065663,Josh Okogie,G,1,32,7,9,1,1,2,2,4,1,1,1,0,2,2,2,17,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3431,Eric Gordon,G,0,32,4,16,2,9,0,0,1,3,1,1,1,1,2,6,10,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3102530,Jusuf Nurkic,C,1,28,5,8,1,2,3,3,3,11,3,0,1,1,5,2,14,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3135045,Grayson Allen,G,1,21,0,6,0,5,0,0,3,1,2,0,0,1,2,-4,0,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3914285,Drew Eubanks,F,0,19,1,3,0,0,2,4,2,5,2,0,3,3,3,-2,4,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3133838,Yuta Watanabe,SF,0,18,3,5,2,4,0,0,0,4,0,0,1,1,2,7,8,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4278402,Jordan Goodwin,G,0,14,1,4,0,1,0,0,1,3,3,1,0,2,0,7,2,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4395652,Nassir Little,SF,0,3,1,1,1,1,0,0,0,1,0,1,0,0,1,-3,3,0
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3914283,Chimezie Metu,PF,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,3136779,Keita Bates-Diop,SF,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4066299,Udoka Azubuike,C,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4397102,Bol Bol,C,0,0,,,,,,,,,,,,,,,,1
2024_20231024_PHX_GSW,2023-10-24,PHX,GSW,0,4278124,Saben Lee,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4277905,Trae Young,G,1,36,4,19,1,9,14,15,0,1,9,1,0,5,3,-11,23,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,3907497,Dejounte Murray,G,1,33,3,14,0,3,5,6,0,2,6,0,0,1,0,-15,11,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4065732,De'Andre Hunter,F,1,31,4,9,1,4,0,1,2,2,1,0,0,0,6,-13,9,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,3102529,Clint Capela,C,1,29,6,10,0,0,3,4,6,7,0,1,0,2,1,-19,15,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4397136,Saddiq Bey,G,1,29,6,12,1,4,2,2,3,2,0,5,0,2,1,-2,15,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4701230,Jalen Johnson,F,0,29,9,13,1,3,2,4,0,7,2,2,1,0,1,8,21,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,3037789,Bogdan Bogdanovic,G,0,24,3,9,1,5,0,0,0,4,4,3,0,0,1,6,7,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4431680,Onyeka Okongwu,F,0,19,3,5,0,0,1,1,1,3,2,0,0,1,5,14,7,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4432585,AJ Griffin,F,0,10,1,2,0,1,0,0,0,2,0,0,0,1,1,2,2,0
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4277952,Bruno Fernando,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4712863,Mouhamed Gueye,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4004,Patty Mills,PG,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,3913180,Garrison Mathews,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4065656,Trent Forrest,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,ATL,CHA,0,4683736,Kobe Bufkin,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,3074752,Terry Rozier,G,1,34,7,16,2,7,8,12,1,4,6,0,0,3,2,14,24,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4249,Gordon Hayward,SF,1,33,4,8,0,1,2,3,3,5,7,1,1,6,1,15,10,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4278078,P.J. Washington,F,1,32,12,18,1,6,0,0,1,4,2,0,0,1,4,5,25,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4432816,LaMelo Ball,G,1,31,4,15,4,11,3,4,1,5,10,1,0,3,3,7,15,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4701232,Mark Williams,C,1,30,5,6,0,0,3,3,4,11,1,3,1,2,2,19,13,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4433287,Brandon Miller,F,0,25,5,9,3,7,0,0,0,3,2,0,0,1,3,-13,13,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4702233,JT Thor,F,0,20,2,7,1,3,0,0,1,1,1,0,0,0,0,2,5,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4278076,Nick Richards,C,0,18,2,2,0,0,3,4,1,3,1,0,1,2,3,-14,7,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4683027,Theo Maledon,PG,0,16,2,5,0,2,0,0,0,3,4,0,0,1,3,-5,4,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4683686,Nick Smith Jr.,G,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,4395650,Leaky Black,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_ATL_CHA,2023-10-25,CHA,ATL,1,5105638,Amari Bailey,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4065648,Jayson Tatum,F,1,39,13,22,3,8,5,6,0,11,4,2,1,4,3,0,34,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3102531,Kristaps Porzingis,C,1,38,8,15,5,9,9,10,1,7,0,0,4,1,4,13,30,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3917376,Jaylen Brown,G,1,38,4,11,0,4,3,4,0,6,5,1,0,2,5,8,11,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3995,Jrue Holiday,G,1,35,4,10,1,5,0,0,2,2,2,0,3,2,3,3,9,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3078576,Derrick White,G,1,32,4,6,1,3,3,4,0,6,2,2,1,1,3,7,12,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3213,Al Horford,C,0,26,3,4,2,3,0,0,3,4,2,0,0,3,2,-7,8,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4065804,Sam Hauser,F,0,14,0,4,0,4,0,0,0,2,0,1,1,0,1,5,0,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4066354,Payton Pritchard,G,0,11,1,4,0,3,2,2,0,1,1,0,0,0,1,-8,4,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3064560,Luke Kornet,C,0,8,0,1,0,0,0,0,1,0,2,0,1,0,0,-1,0,0
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4066405,Lamar Stevens,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4397885,Dalano Banton,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4278031,Oshae Brissett,SF,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4397424,Neemias Queta,C,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,3133602,Svi Mykhailiuk,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,BOS,NYK,0,4683689,Jordan Walsh,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4395625,RJ Barrett,F,1,36,8,20,2,5,6,7,1,2,2,1,0,2,0,6,24,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3064514,Julius Randle,F,1,34,5,22,3,8,1,5,4,7,7,2,0,0,3,-13,14,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3934672,Jalen Brunson,G,1,33,6,21,3,8,0,1,1,2,6,3,0,2,3,-9,15,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4395724,Immanuel Quickley,G,0,28,7,11,5,7,5,6,2,4,4,1,0,2,3,-3,24,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4222252,Isaiah Hartenstein,C,0,26,3,4,0,0,1,2,5,3,2,0,0,1,5,-5,7,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4397014,Quentin Grimes,G,1,23,4,7,3,6,0,1,0,1,0,0,0,0,2,-1,11,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4351852,Mitchell Robinson,C,1,22,1,4,0,0,0,2,3,3,1,2,0,1,4,1,2,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3062679,Josh Hart,G,0,22,2,4,2,4,1,2,1,5,0,0,0,1,1,-1,7,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3934673,Donte DiVincenzo,G,0,15,0,4,0,3,0,0,0,3,2,0,0,0,1,5,0,0
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4277922,Jericho Sims,C,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,6588,Evan Fournier,SG,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,2991047,Ryan Arcidiacono,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3906786,Dylan Windler,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,3913220,DaQuan Jeffries,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_BOS_NYK,2023-10-25,NYK,BOS,1,4431823,Miles McBride,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,3147657,Mikal Bridges,G,1,35,6,12,0,2,8,9,2,4,4,3,0,3,4,-3,20,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4278067,Nic Claxton,C,1,28,3,10,0,0,1,1,4,3,4,0,3,0,1,-12,7,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,2578185,Dorian Finney-Smith,F,0,28,4,8,2,6,0,1,1,4,2,0,0,3,1,7,10,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,3138196,Cameron Johnson,F,1,26,5,10,1,4,1,2,2,3,3,2,0,2,1,-1,12,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4432174,Cam Thomas,G,0,25,13,21,2,5,8,11,0,3,2,1,0,1,0,5,36,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,2580782,Spencer Dinwiddie,PG,1,24,1,3,1,3,2,2,0,1,3,0,0,1,2,-10,5,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,3907387,Ben Simmons,G,1,23,2,6,0,0,0,0,1,9,9,0,1,2,2,-6,4,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,2583632,Royce O'Neale,F,0,23,2,6,1,4,0,0,0,7,2,0,0,1,2,8,5,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4065697,Dennis Smith Jr.,PG,0,16,4,5,2,3,0,0,2,2,1,0,0,1,1,5,10,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4432194,Day'Ron Sharpe,C,0,12,2,3,0,0,0,0,1,1,0,0,2,3,2,2,4,0
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4065649,Harry Giles III,PF,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4431675,Trendon Watford,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4712896,Noah Clowney,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,BKN,CLE,1,4277890,Lonnie Walker IV,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4065778,Max Strus,G,1,39,9,17,7,13,2,2,0,12,2,1,1,0,4,13,27,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,3908809,Donovan Mitchell,G,1,36,11,21,4,10,1,1,2,3,6,4,1,0,1,7,27,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4432158,Evan Mobley,C,1,34,5,11,0,0,0,0,1,5,1,0,2,0,3,3,10,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4432822,Isaac Okoro,F,1,32,6,10,2,4,4,5,3,3,4,2,1,2,5,5,18,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4396907,Darius Garland,G,1,32,6,12,1,5,2,2,1,1,5,2,0,6,2,6,15,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,2991043,Caris LeVert,G,0,31,4,17,3,8,0,0,0,3,5,1,1,0,1,-6,11,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,2990969,Georges Niang,F,0,20,0,3,0,3,0,0,2,2,0,0,0,0,3,-9,0,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,3064559,Damian Jones,C,0,11,2,2,0,0,0,0,0,0,2,0,0,2,3,-7,4,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4065733,Ty Jerome,G,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,-7,2,0
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4432815,Isaiah Mobley,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4433620,Emoni Bates,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,6474,Tristan Thompson,C,0,0,,,,,,,,,,,,,,,,1
2024_20231025_CLE_BKN,2023-10-25,CLE,BKN,0,4066757,Sam Merrill,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,6442,Kyrie Irving,G,1,36,10,24,1,8,1,1,0,2,6,1,0,2,3,1,22,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,4066218,Grant Williams,F,1,35,6,11,4,8,1,1,1,5,0,0,1,3,4,2,17,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,3945274,Luka Doncic,G,1,34,13,25,3,11,4,7,1,12,10,2,0,4,1,4,33,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,4683688,Dereck Lively II,C,0,31,7,8,0,0,2,3,5,5,1,1,1,1,4,20,16,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,4432811,Josh Green,G,0,30,3,5,2,2,3,4,2,0,1,1,0,0,4,4,11,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,2528210,Tim Hardaway Jr.,G,0,28,5,14,3,10,4,4,2,4,4,1,0,1,0,9,17,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,2960236,Maxi Kleber,F,1,23,2,7,2,5,0,0,2,5,2,0,1,0,3,-12,6,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,3936099,Derrick Jones Jr.,F,1,12,0,3,0,2,1,2,0,1,0,0,0,1,0,-1,1,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,3102528,Dante Exum,G,0,8,1,2,0,1,1,1,0,1,0,0,0,0,1,4,3,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,2326307,Seth Curry,G,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,6461,Markieff Morris,PF,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,2531367,Dwight Powell,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,2993370,Richaun Holmes,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,4595400,Olivier-Maxence Prosper,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,DAL,SAS,0,4868423,Jaden Hardy,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4395630,Devin Vassell,G,1,35,9,17,1,6,4,5,1,4,3,2,0,2,2,4,23,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4066650,Zach Collins,F,1,32,6,10,0,4,2,2,1,4,3,1,2,3,4,-4,14,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4395723,Keldon Johnson,F,1,32,7,15,1,3,2,3,2,7,7,0,0,3,4,0,17,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4610139,Jeremy Sochan,F,1,29,4,12,2,4,3,6,3,5,5,1,0,3,4,-10,13,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4395626,Tre Jones,G,0,25,5,7,2,3,4,4,1,4,6,0,0,1,0,1,16,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,5104157,Victor Wembanyama,F,1,23,6,9,3,5,0,1,0,5,2,2,1,5,5,0,15,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,3893016,Cedi Osman,SF,0,22,5,10,2,6,0,0,0,0,2,0,1,0,2,-11,12,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4565201,Malaki Branham,F,0,18,3,7,0,3,1,1,0,2,2,1,0,1,1,-2,7,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4397886,Charles Bassey,C,0,13,1,1,0,0,0,0,1,4,2,1,0,1,0,-6,2,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,2528588,Doug McDermott,F,0,11,0,1,0,1,0,0,0,1,1,0,1,0,1,-7,0,0
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4278580,Sandro Mamukelashvili,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4592479,Julian Champagnie,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4870562,Dominick Barlow,F,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,3133601,Devonte' Graham,PG,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DAL_SAS,2023-10-25,SAS,DAL,1,4683935,Blake Wesley,G,0,0,,,,,,,,,,,,,,,,1
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4432166,Cade Cunningham,G,1,36,13,27,4,9,0,0,0,3,9,1,1,3,5,-2,30,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4432810,Isaiah Stewart,F,1,35,6,11,2,3,0,0,6,8,2,0,0,1,3,7,14,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4433621,Jalen Duren,C,1,32,8,11,0,0,1,3,6,8,4,0,4,4,4,-4,17,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4683024,Killian Hayes,G,1,31,4,12,0,6,2,3,0,1,3,2,1,1,2,1,10,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4684742,Ausar Thompson,G,1,27,1,7,1,2,1,2,3,4,3,0,5,2,2,-14,4,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,6429,Alec Burks,SG,0,25,2,8,2,5,1,2,0,5,0,0,1,0,1,9,7,0
2024_20231025_DET_MIA,2023-10-25,DET,MIA,0,4433218,Jaden Ivey,G,0,17,1,7,0,2,2,3,0,2,3,0,0,3,3,-2,4,0
